order_date,first_cate_code,second_cate_code,ord_qty
2016/9/15,303,401,552
2016/9/15,305,412,1348
2016/9/15,306,407,74
2016/9/15,307,403,875
2016/9/15,308,404,399
2016/9/16,302,408,412
2016/9/16,303,401,321
2016/9/16,304,409,184
2016/9/16,305,412,1432
2016/9/16,306,402,13
2016/9/16,306,407,1201
2016/9/16,307,403,902
2016/9/16,308,404,735
2016/9/17,301,405,371
2016/9/17,302,408,1061
2016/9/17,303,401,99
2016/9/17,305,412,147
2016/9/17,306,402,45
2016/9/17,306,407,2388
2016/9/17,307,403,189
2016/9/17,308,404,127
2016/9/18,302,408,5
2016/9/18,303,401,403
2016/9/18,304,409,57
2016/9/18,305,412,2204
2016/9/18,306,402,207
2016/9/18,306,407,1701
2016/9/18,307,403,507
2016/9/18,308,404,1272
2016/9/19,302,408,28
2016/9/19,303,401,469
2016/9/19,304,409,85
2016/9/19,305,412,390
2016/9/19,306,402,56
2016/9/19,306,407,894
2016/9/19,307,403,1315
2016/9/19,308,404,265
2016/9/2,302,408,51
2016/9/2,304,409,2
2016/9/2,305,412,1030
2016/9/2,306,407,83
2016/9/2,307,403,12
2016/9/2,308,404,88
2016/9/20,301,405,55
2016/9/20,302,408,217
2016/9/20,303,401,30
2016/9/20,303,406,34
2016/9/20,303,410,18
2016/9/20,305,412,341
2016/9/20,306,407,1688
2016/9/20,307,403,165
2016/9/20,308,404,149
2016/9/21,301,405,41
2016/9/21,302,408,531
2016/9/21,303,401,27
2016/9/21,304,409,5
2016/9/21,305,412,308
2016/9/21,306,402,403
2016/9/21,306,407,1663
2016/9/21,307,403,61
2016/9/21,308,404,522
2016/9/22,301,405,256
2016/9/22,302,408,339
2016/9/22,303,401,681
2016/9/22,304,409,11
2016/9/22,305,412,240
2016/9/22,306,407,1201
2016/9/22,307,403,216
2016/9/22,308,404,490
2016/9/23,301,405,15
2016/9/23,302,408,413
2016/9/23,303,401,1318
2016/9/23,303,410,15
2016/9/23,304,409,11
2016/9/23,305,412,1825
2016/9/23,306,407,359
2016/9/23,307,403,971
2016/9/23,308,404,25
2016/9/24,301,405,83
2016/9/24,302,408,406
2016/9/24,305,412,836
2016/9/24,306,402,1209
2016/9/24,306,407,619
2016/9/24,307,403,390
2016/9/24,308,404,102
2016/9/25,301,405,64
2016/9/25,302,408,788
2016/9/25,303,401,34
2016/9/25,304,409,16
2016/9/25,305,412,415
2016/9/25,306,407,1849
2016/9/25,307,403,520
2016/9/25,308,404,59
2016/9/26,301,405,62
2016/9/26,302,408,346
2016/9/26,303,401,44
2016/9/26,304,409,39
2016/9/26,305,412,47
2016/9/26,306,407,207
2016/9/26,307,403,831
2016/9/26,308,404,577
2016/9/27,301,405,7
2016/9/27,302,408,270
2016/9/27,303,401,483
2016/9/27,303,406,11
2016/9/27,304,409,482
2016/9/27,305,412,429
2016/9/27,306,402,117
2016/9/27,306,407,3171
2016/9/27,307,403,798
2016/9/27,308,404,597
2016/9/28,301,405,43
2016/9/28,302,408,254
2016/9/28,303,401,472
2016/9/28,303,406,5
2016/9/28,304,409,14
2016/9/28,305,412,130
2016/9/28,306,402,10
2016/9/28,306,407,568
2016/9/28,307,403,891
2016/9/28,308,404,189
2016/9/29,301,405,251
2016/9/29,302,408,4
2016/9/29,303,401,96
2016/9/29,303,410,38
2016/9/29,304,409,52
2016/9/29,305,412,219
2016/9/29,306,407,2122
2016/9/29,307,403,298
2016/9/3,301,405,41
2016/9/3,302,408,21
2016/9/3,303,401,30
2016/9/3,303,410,4
2016/9/3,305,412,179
2016/9/3,306,407,271
2016/9/3,307,403,156
2016/9/3,308,404,1138
2016/9/30,301,405,212
2016/9/30,302,408,188
2016/9/30,303,401,21
2016/9/30,303,410,31
2016/9/30,304,409,325
2016/9/30,305,412,236
2016/9/30,306,407,287
2016/9/30,307,403,646
2016/9/30,308,404,1056
2016/9/4,301,405,19
2016/9/4,303,401,352
2016/9/4,305,412,156
2016/9/4,306,407,861
2016/9/5,301,405,205
2016/9/5,302,408,206
2016/9/5,303,401,35
2016/9/5,304,409,23
2016/9/5,305,412,656
2016/9/5,306,407,833
2016/9/5,307,403,15
2016/9/5,308,404,397
2016/9/6,301,405,295
2016/9/6,302,408,122
2016/9/6,303,401,1218
2016/9/6,305,412,594
2016/9/6,306,402,1314
2016/9/6,306,407,1033
2016/9/6,307,403,58
2016/9/6,308,404,110
2016/9/7,302,408,1053
2016/9/7,303,401,89
2016/9/7,305,412,1519
2016/9/7,306,402,57
2016/9/7,306,407,1993
2016/9/7,307,403,97
2016/9/8,301,405,2272
2016/9/8,302,408,489
2016/9/8,303,401,711
2016/9/8,304,409,14
2016/9/8,305,412,238
2016/9/8,306,407,2699
2016/9/8,307,403,1758
2016/9/9,301,405,321
2016/9/9,302,408,680
2016/9/9,303,401,497
2016/9/9,305,412,1259
2016/9/9,306,407,1528
2016/9/9,307,403,472
2016/9/9,308,404,423
2017/1/1,301,405,917
2017/1/1,308,404,58
2017/1/10,301,405,54
2017/1/10,302,408,729
2017/1/10,303,401,392
2017/1/10,305,412,342
2017/1/10,306,402,292
2017/1/10,306,407,2026
2017/1/10,307,403,348
2017/1/10,308,404,587
2017/1/11,301,405,218
2017/1/11,302,408,518
2017/1/11,303,401,556
2017/1/11,304,409,81
2017/1/11,305,412,925
2017/1/11,306,402,1209
2017/1/11,306,407,369
2017/1/11,307,403,655
2017/1/11,308,404,1446
2017/1/12,301,405,185
2017/1/12,302,408,1038
2017/1/12,303,401,731
2017/1/12,303,406,17
2017/1/12,303,410,12
2017/1/12,304,409,83
2017/1/12,305,412,2447
2017/1/12,306,407,1870
2017/1/12,307,403,1346
2017/1/12,308,404,987
2017/1/13,301,405,35
2017/1/13,302,408,805
2017/1/13,303,401,29
2017/1/13,303,406,7
2017/1/13,305,412,44
2017/1/13,306,407,2424
2017/1/13,307,403,636
2017/1/13,308,404,674
2017/1/14,301,405,246
2017/1/14,302,408,586
2017/1/14,303,401,34
2017/1/14,304,409,4
2017/1/14,305,412,451
2017/1/14,306,402,27
2017/1/14,306,407,2990
2017/1/14,307,403,1367
2017/1/14,308,404,1197
2017/1/15,301,405,196
2017/1/15,302,408,484
2017/1/15,303,401,477
2017/1/15,303,410,33
2017/1/15,305,412,272
2017/1/15,306,407,2403
2017/1/15,307,403,673
2017/1/15,308,404,685
2017/1/16,301,405,75
2017/1/16,302,408,494
2017/1/16,303,401,488
2017/1/16,305,412,585
2017/1/16,306,402,83
2017/1/16,306,407,1511
2017/1/16,307,403,250
2017/1/16,308,404,2488
2017/1/17,301,405,33
2017/1/17,302,408,956
2017/1/17,303,401,508
2017/1/17,305,412,241
2017/1/17,306,402,110
2017/1/17,306,407,1559
2017/1/17,307,403,928
2017/1/17,308,404,2107
2017/1/18,302,408,243
2017/1/18,303,401,106
2017/1/18,303,410,6
2017/1/18,305,412,221
2017/1/18,306,402,319
2017/1/18,306,407,616
2017/1/18,307,403,796
2017/1/18,308,404,291
2017/1/19,301,405,41
2017/1/19,302,408,567
2017/1/19,303,401,29
2017/1/19,305,412,82
2017/1/19,306,402,706
2017/1/19,306,407,1558
2017/1/19,307,403,533
2017/1/19,308,404,267
2017/1/2,301,405,11
2017/1/2,305,412,9
2017/1/2,306,407,126
2017/1/2,307,403,461
2017/1/2,308,404,114
2017/1/20,301,405,21
2017/1/20,302,408,3088
2017/1/20,303,401,91
2017/1/20,303,410,7
2017/1/20,305,412,142
2017/1/20,306,407,347
2017/1/20,307,403,811
2017/1/20,308,404,300
2017/1/21,301,405,30
2017/1/21,302,408,240
2017/1/21,303,401,644
2017/1/21,305,412,3
2017/1/21,306,402,707
2017/1/21,306,407,1010
2017/1/21,307,403,364
2017/1/22,302,408,1359
2017/1/22,306,407,2505
2017/1/22,307,403,1891
2017/1/22,308,404,87
2017/1/23,306,407,663
2017/1/23,307,403,101
2017/1/23,308,404,418
2017/1/3,301,405,308
2017/1/3,303,401,369
2017/1/3,305,412,893
2017/1/3,306,402,53
2017/1/3,306,407,479
2017/1/3,307,403,832
2017/1/3,308,404,1627
2017/1/4,301,405,84
2017/1/4,302,408,381
2017/1/4,303,401,362
2017/1/4,304,409,6
2017/1/4,305,412,353
2017/1/4,306,407,1151
2017/1/4,307,403,1318
2017/1/4,308,404,1151
2017/1/5,301,405,310
2017/1/5,302,408,138
2017/1/5,303,401,237
2017/1/5,305,412,739
2017/1/5,306,402,202
2017/1/5,306,407,197
2017/1/5,307,403,1261
2017/1/5,308,404,2119
2017/1/6,301,405,429
2017/1/6,302,408,635
2017/1/6,303,401,26
2017/1/6,305,412,775
2017/1/6,306,407,2534
2017/1/6,307,403,1660
2017/1/6,308,404,788
2017/1/7,301,405,211
2017/1/7,302,408,184
2017/1/7,303,401,377
2017/1/7,304,409,41
2017/1/7,305,412,411
2017/1/7,306,402,251
2017/1/7,306,407,2656
2017/1/7,307,403,1099
2017/1/7,308,404,887
2017/1/8,301,405,153
2017/1/8,302,408,1043
2017/1/8,303,401,270
2017/1/8,304,409,33
2017/1/8,305,412,272
2017/1/8,306,407,1196
2017/1/8,307,403,1624
2017/1/8,308,404,784
2017/1/9,301,405,805
2017/1/9,302,408,310
2017/1/9,303,401,211
2017/1/9,305,412,865
2017/1/9,306,402,124
2017/1/9,306,407,1636
2017/1/9,307,403,686
2017/1/9,308,404,1194
2017/10/1,301,405,697
2017/10/1,302,408,163
2017/10/1,305,412,362
2017/10/1,306,407,489
2017/10/1,307,403,865
2017/10/1,308,404,421
2017/10/10,301,405,1002
2017/10/10,302,408,91
2017/10/10,303,401,321
2017/10/10,303,406,6
2017/10/10,305,412,284
2017/10/10,306,402,930
2017/10/10,306,407,410
2017/10/10,307,403,1017
2017/10/10,308,404,644
2017/10/11,301,405,168
2017/10/11,302,408,627
2017/10/11,303,401,131
2017/10/11,303,406,9
2017/10/11,304,409,867
2017/10/11,305,412,765
2017/10/11,306,407,1864
2017/10/11,307,403,1534
2017/10/11,308,404,2285
2017/10/12,301,405,15
2017/10/12,302,408,225
2017/10/12,303,401,270
2017/10/12,303,406,33
2017/10/12,303,410,24
2017/10/12,305,412,249
2017/10/12,306,402,202
2017/10/12,306,407,2215
2017/10/12,307,403,615
2017/10/12,308,404,1492
2017/10/13,301,405,26
2017/10/13,302,408,2097
2017/10/13,303,401,1134
2017/10/13,304,409,44
2017/10/13,305,412,81
2017/10/13,306,407,4363
2017/10/13,307,403,833
2017/10/13,308,404,1184
2017/10/14,302,408,535
2017/10/14,303,401,246
2017/10/14,303,410,9
2017/10/14,304,409,252
2017/10/14,305,412,691
2017/10/14,306,402,44
2017/10/14,306,407,1749
2017/10/14,307,403,1835
2017/10/14,308,404,3001
2017/10/15,301,405,58
2017/10/15,302,408,575
2017/10/15,303,401,347
2017/10/15,304,409,197
2017/10/15,305,412,32
2017/10/15,306,407,1568
2017/10/15,307,403,1135
2017/10/15,308,404,399
2017/10/16,301,405,60
2017/10/16,302,408,508
2017/10/16,303,401,314
2017/10/16,304,409,25
2017/10/16,305,412,271
2017/10/16,306,402,657
2017/10/16,306,407,620
2017/10/16,307,403,541
2017/10/16,308,404,707
2017/10/17,301,405,174
2017/10/17,302,408,409
2017/10/17,303,401,84
2017/10/17,303,406,9
2017/10/17,304,409,63
2017/10/17,305,412,669
2017/10/17,306,402,45
2017/10/17,306,407,2478
2017/10/17,307,403,327
2017/10/17,308,404,729
2017/10/18,301,405,5
2017/10/18,302,408,577
2017/10/18,303,401,607
2017/10/18,303,406,7
2017/10/18,304,409,378
2017/10/18,305,412,988
2017/10/18,306,402,218
2017/10/18,306,407,3632
2017/10/18,307,403,482
2017/10/18,308,404,944
2017/10/19,301,405,25
2017/10/19,302,408,1155
2017/10/19,303,401,153
2017/10/19,303,406,31
2017/10/19,304,409,336
2017/10/19,305,412,268
2017/10/19,306,402,393
2017/10/19,306,407,3502
2017/10/19,307,403,1168
2017/10/19,308,404,317
2017/10/2,301,405,107
2017/10/2,302,408,412
2017/10/2,303,401,12
2017/10/2,305,412,608
2017/10/2,306,407,439
2017/10/2,307,403,101
2017/10/2,308,404,1040
2017/10/20,301,405,122
2017/10/20,302,408,1984
2017/10/20,303,401,292
2017/10/20,303,410,11
2017/10/20,304,409,233
2017/10/20,305,412,614
2017/10/20,306,402,1617
2017/10/20,306,407,4695
2017/10/20,307,403,1190
2017/10/20,308,404,167
2017/10/21,301,405,2227
2017/10/21,302,408,3548
2017/10/21,303,401,3378
2017/10/21,303,406,12
2017/10/21,304,409,11
2017/10/21,305,412,440
2017/10/21,306,402,658
2017/10/21,306,407,2784
2017/10/21,307,403,612
2017/10/21,308,404,433
2017/10/22,301,405,328
2017/10/22,302,408,742
2017/10/22,303,401,207
2017/10/22,303,406,9
2017/10/22,303,410,14
2017/10/22,304,409,393
2017/10/22,305,412,571
2017/10/22,306,402,154
2017/10/22,306,407,2066
2017/10/22,307,403,214
2017/10/22,308,404,902
2017/10/23,301,405,134
2017/10/23,302,408,250
2017/10/23,303,401,3223
2017/10/23,305,412,99
2017/10/23,306,402,1008
2017/10/23,306,407,24601
2017/10/23,307,403,1074
2017/10/23,308,404,701
2017/10/24,301,405,328
2017/10/24,302,408,2386
2017/10/24,303,401,269
2017/10/24,303,410,10
2017/10/24,304,409,13
2017/10/24,305,412,349
2017/10/24,306,402,147
2017/10/24,306,407,2500
2017/10/24,307,403,1094
2017/10/24,308,404,591
2017/10/25,301,405,91
2017/10/25,302,408,587
2017/10/25,303,401,128
2017/10/25,304,409,84
2017/10/25,305,412,1086
2017/10/25,306,402,26
2017/10/25,306,407,2013
2017/10/25,307,403,2942
2017/10/25,308,404,297
2017/10/26,301,405,91
2017/10/26,302,408,242
2017/10/26,303,401,148
2017/10/26,303,406,26
2017/10/26,304,409,34
2017/10/26,305,412,955
2017/10/26,306,407,2876
2017/10/26,307,403,1108
2017/10/26,308,404,1280
2017/10/27,301,405,164
2017/10/27,302,408,2132
2017/10/27,303,401,2787
2017/10/27,303,406,6
2017/10/27,304,409,159
2017/10/27,305,412,1347
2017/10/27,306,402,51
2017/10/27,306,407,3812
2017/10/27,307,403,1213
2017/10/27,308,404,1258
2017/10/28,301,405,158
2017/10/28,302,408,1655
2017/10/28,303,401,991
2017/10/28,303,406,19
2017/10/28,305,412,254
2017/10/28,306,402,1010
2017/10/28,306,407,2630
2017/10/28,307,403,1280
2017/10/28,308,404,1168
2017/10/29,301,405,976
2017/10/29,302,408,435
2017/10/29,303,401,1621
2017/10/29,304,409,522
2017/10/29,305,412,566
2017/10/29,306,402,74
2017/10/29,306,407,2060
2017/10/29,307,403,3709
2017/10/29,308,404,1312
2017/10/3,302,408,33
2017/10/3,303,401,187
2017/10/3,305,412,10
2017/10/3,306,407,972
2017/10/3,307,403,842
2017/10/3,308,404,2102
2017/10/30,301,405,54
2017/10/30,302,408,494
2017/10/30,303,401,623
2017/10/30,305,412,320
2017/10/30,306,407,2707
2017/10/30,307,403,190
2017/10/30,308,404,483
2017/10/31,301,405,21
2017/10/31,302,408,1036
2017/10/31,303,401,1032
2017/10/31,303,410,10
2017/10/31,304,409,20
2017/10/31,305,412,665
2017/10/31,306,402,1003
2017/10/31,306,407,2735
2017/10/31,307,403,349
2017/10/31,308,404,250
2017/10/4,301,405,16
2017/10/4,302,408,473
2017/10/4,303,401,7
2017/10/4,305,412,4
2017/10/4,306,407,69
2017/10/4,307,403,236
2017/10/4,308,404,2902
2017/10/5,302,408,14
2017/10/5,304,409,400
2017/10/5,305,412,1003
2017/10/5,306,402,3290
2017/10/5,306,407,100
2017/10/5,307,403,211
2017/10/5,308,404,411
2017/10/6,302,408,919
2017/10/6,303,401,9
2017/10/6,304,409,13
2017/10/6,305,412,14
2017/10/6,306,402,1001
2017/10/6,306,407,656
2017/10/6,307,403,40
2017/10/6,308,404,1456
2017/10/7,301,405,11
2017/10/7,302,408,1030
2017/10/7,303,401,49
2017/10/7,304,409,216
2017/10/7,305,412,10
2017/10/7,306,402,352
2017/10/7,306,407,4711
2017/10/7,307,403,266
2017/10/7,308,404,1054
2017/10/8,301,405,312
2017/10/8,302,408,1401
2017/10/8,303,401,382
2017/10/8,304,409,107
2017/10/8,305,412,806
2017/10/8,306,402,236
2017/10/8,306,407,777
2017/10/8,307,403,1092
2017/10/8,308,404,598
2017/10/9,301,405,37
2017/10/9,302,408,286
2017/10/9,303,401,179
2017/10/9,303,406,17
2017/10/9,304,409,788
2017/10/9,305,412,673
2017/10/9,306,402,10
2017/10/9,306,407,2769
2017/10/9,307,403,372
2017/10/9,308,404,1942
2017/11/1,301,405,362
2017/11/1,302,408,180
2017/11/1,303,401,29
2017/11/1,305,412,9
2017/11/1,306,407,510
2017/11/1,307,403,8
2017/11/1,308,404,262
2017/11/10,301,405,7
2017/11/10,302,408,2454
2017/11/10,303,401,520
2017/11/10,303,406,5
2017/11/10,303,410,6
2017/11/10,304,409,1032
2017/11/10,305,412,51
2017/11/10,306,402,1124
2017/11/10,306,407,3945
2017/11/10,307,403,1542
2017/11/10,308,404,2484
2017/11/11,301,405,403
2017/11/11,302,408,442
2017/11/11,303,401,209
2017/11/11,305,412,196
2017/11/11,306,407,2116
2017/11/11,307,403,4254
2017/11/11,308,404,3293
2017/11/12,301,405,476
2017/11/12,302,408,454
2017/11/12,303,401,496
2017/11/12,303,410,11
2017/11/12,304,409,99
2017/11/12,305,412,403
2017/11/12,306,402,169
2017/11/12,306,407,2322
2017/11/12,308,404,1612
2017/11/13,301,405,10
2017/11/13,302,408,179
2017/11/13,303,401,571
2017/11/13,305,412,182
2017/11/13,306,402,5
2017/11/13,306,407,1818
2017/11/13,307,403,413
2017/11/13,308,404,1466
2017/11/14,301,405,398
2017/11/14,302,408,531
2017/11/14,303,401,670
2017/11/14,303,406,25
2017/11/14,304,409,48
2017/11/14,305,412,453
2017/11/14,306,402,33
2017/11/14,306,407,2809
2017/11/14,307,403,1054
2017/11/14,308,404,1338
2017/11/15,301,405,538
2017/11/15,302,408,378
2017/11/15,303,401,83
2017/11/15,303,410,4
2017/11/15,303,411,8
2017/11/15,304,409,70
2017/11/15,305,412,841
2017/11/15,306,407,3459
2017/11/15,307,403,36
2017/11/15,308,404,3499
2017/11/16,301,405,58
2017/11/16,302,408,732
2017/11/16,303,401,310
2017/11/16,303,406,5
2017/11/16,303,411,22
2017/11/16,305,412,809
2017/11/16,306,402,84
2017/11/16,306,407,2137
2017/11/16,307,403,579
2017/11/16,308,404,614
2017/11/17,301,405,32
2017/11/17,302,408,132
2017/11/17,303,401,436
2017/11/17,303,406,12
2017/11/17,304,409,26
2017/11/17,305,412,580
2017/11/17,306,402,459
2017/11/17,306,407,626
2017/11/17,307,403,448
2017/11/17,308,404,396
2017/11/18,301,405,10
2017/11/18,302,408,682
2017/11/18,303,401,53
2017/11/18,303,410,4
2017/11/18,305,412,178
2017/11/18,306,407,1557
2017/11/18,307,403,861
2017/11/18,308,404,727
2017/11/19,301,405,173
2017/11/19,302,408,649
2017/11/19,303,401,206
2017/11/19,303,410,28
2017/11/19,304,409,11
2017/11/19,305,412,532
2017/11/19,306,402,273
2017/11/19,306,407,6209
2017/11/19,307,403,677
2017/11/19,308,404,616
2017/11/2,301,405,457
2017/11/2,302,408,476
2017/11/2,303,401,44
2017/11/2,303,410,15
2017/11/2,305,412,89
2017/11/2,306,402,900
2017/11/2,306,407,538
2017/11/2,307,403,55
2017/11/2,308,404,812
2017/11/20,301,405,417
2017/11/20,302,408,252
2017/11/20,303,401,5
2017/11/20,304,409,141
2017/11/20,305,412,59
2017/11/20,306,402,1906
2017/11/20,306,407,4594
2017/11/20,307,403,1262
2017/11/20,308,404,1089
2017/11/21,301,405,709
2017/11/21,302,408,312
2017/11/21,303,401,194
2017/11/21,303,406,55
2017/11/21,305,412,553
2017/11/21,306,402,362
2017/11/21,306,407,3172
2017/11/21,307,403,2051
2017/11/21,308,404,2399
2017/11/22,301,405,396
2017/11/22,302,408,357
2017/11/22,303,401,417
2017/11/22,303,406,2
2017/11/22,304,409,808
2017/11/22,305,412,778
2017/11/22,306,402,414
2017/11/22,306,407,1526
2017/11/22,307,403,1769
2017/11/22,308,404,2179
2017/11/23,301,405,782
2017/11/23,302,408,58
2017/11/23,303,401,586
2017/11/23,303,406,23
2017/11/23,303,410,29
2017/11/23,305,412,222
2017/11/23,306,402,113
2017/11/23,306,407,1739
2017/11/23,307,403,927
2017/11/23,308,404,830
2017/11/24,301,405,215
2017/11/24,302,408,144
2017/11/24,303,401,158
2017/11/24,303,410,9
2017/11/24,303,411,8
2017/11/24,304,409,418
2017/11/24,305,412,669
2017/11/24,306,407,3440
2017/11/24,307,403,1958
2017/11/24,308,404,1695
2017/11/25,301,405,140
2017/11/25,302,408,1522
2017/11/25,303,401,279
2017/11/25,304,409,30
2017/11/25,305,412,779
2017/11/25,306,402,127
2017/11/25,306,407,787
2017/11/25,307,403,1417
2017/11/25,308,404,517
2017/11/26,301,405,39
2017/11/26,302,408,193
2017/11/26,303,401,34
2017/11/26,304,409,32
2017/11/26,305,412,91
2017/11/26,306,402,853
2017/11/26,306,407,2954
2017/11/26,307,403,839
2017/11/26,308,404,1108
2017/11/27,301,405,798
2017/11/27,302,408,414
2017/11/27,303,401,6
2017/11/27,305,412,23
2017/11/27,306,402,46
2017/11/27,306,407,1866
2017/11/27,307,403,446
2017/11/27,308,404,2838
2017/11/28,301,405,662
2017/11/28,302,408,69
2017/11/28,303,401,97
2017/11/28,303,406,10
2017/11/28,304,409,10
2017/11/28,305,412,184
2017/11/28,306,402,1007
2017/11/28,306,407,2739
2017/11/28,307,403,2408
2017/11/28,308,404,2595
2017/11/29,301,405,533
2017/11/29,302,408,128
2017/11/29,303,406,12
2017/11/29,303,410,67
2017/11/29,303,411,10
2017/11/29,305,412,706
2017/11/29,306,402,432
2017/11/29,306,407,3717
2017/11/29,307,403,2955
2017/11/29,308,404,2582
2017/11/3,301,405,67
2017/11/3,302,408,347
2017/11/3,303,401,101
2017/11/3,303,406,11
2017/11/3,304,409,6
2017/11/3,305,412,144
2017/11/3,306,407,719
2017/11/3,307,403,717
2017/11/3,308,404,1255
2017/11/30,301,405,14
2017/11/30,302,408,88
2017/11/30,303,401,66
2017/11/30,303,406,14
2017/11/30,303,410,11
2017/11/30,305,412,304
2017/11/30,306,407,1276
2017/11/30,307,403,12
2017/11/30,308,404,1282
2017/11/4,301,405,66
2017/11/4,302,408,597
2017/11/4,303,401,404
2017/11/4,303,406,12
2017/11/4,303,411,20
2017/11/4,304,409,25
2017/11/4,305,412,759
2017/11/4,306,407,861
2017/11/4,307,403,771
2017/11/4,308,404,4487
2017/11/5,301,405,148
2017/11/5,302,408,12
2017/11/5,303,401,315
2017/11/5,305,412,76
2017/11/5,306,407,2057
2017/11/5,307,403,1058
2017/11/5,308,404,1176
2017/11/6,301,405,2
2017/11/6,302,408,1959
2017/11/6,303,401,176
2017/11/6,304,409,34
2017/11/6,305,412,350
2017/11/6,306,402,1408
2017/11/6,306,407,3417
2017/11/6,307,403,999
2017/11/6,308,404,1125
2017/11/7,301,405,11
2017/11/7,302,408,24
2017/11/7,303,401,47
2017/11/7,303,406,6
2017/11/7,303,410,73
2017/11/7,305,412,116
2017/11/7,306,402,42
2017/11/7,306,407,1582
2017/11/7,307,403,933
2017/11/7,308,404,618
2017/11/8,301,405,360
2017/11/8,302,408,86
2017/11/8,303,401,300
2017/11/8,303,406,35
2017/11/8,303,410,16
2017/11/8,304,409,14
2017/11/8,305,412,393
2017/11/8,306,407,5731
2017/11/8,307,403,1295
2017/11/8,308,404,1268
2017/11/9,301,405,303
2017/11/9,302,408,253
2017/11/9,303,401,121
2017/11/9,303,406,17
2017/11/9,305,412,4308
2017/11/9,306,402,511
2017/11/9,306,407,2132
2017/11/9,307,403,1600
2017/11/9,308,404,2038
2017/12/1,301,405,1012
2017/12/1,302,408,2135
2017/12/1,303,406,4
2017/12/1,304,409,212
